"","LUV","JBLU","ALK","ALGT","GOL","GLUX","CPA","HA","SKYW","AAPL","KODK","WATT","KOSS","MSN","VUZI","UEIC","FN","PHG","ABBV","LLY","NVS","AZN","ADTN","HIVE","AUDC","ALLT","AVNW","ATEN","DAL","AAL","SAVE","CEA","ZNH","VLRS","UAL","stock.data.a6.df$ARCO"
"263",35.75,11.55,38.759998,118.809998,8.1,0.07,49.41,14.7,32.419998,96.38559,2.08,3.16,1.58,0.67,3.99,48.639999,65.019997,47.649406,91.972107,159.628616,81.085266,54.702702,10.57543,1.15,34.976936,10.78,10.1,7.3397,27.26,12.45,18.059999,18.190001,23.389999,5.07,34.490002,4.559707
"264",34.209999,11.02,37.279999,115.769997,7.84,0.07,48.720001,13.86,30.959999,95.199585,2.11,3.32,1.62,0.67,4.19,48.630001,63.720001,46.819248,91.459511,159.194473,80.642326,54.165108,10.986217,1.2,36.628162,11.03,10.095,7.37916,27.049999,11.91,17.610001,18.23,22.950001,4.97,33.919998,4.668507
"265",34.130001,10.82,37,113.339996,7.69,0.07,47.889999,13.62,30.26,95.007248,2.18,3.32,1.58,0.67,4.11,49.459999,64.650002,46.941883,92.292458,160.120697,81.362099,57.626469,11.11041,1.2,38.017136,11.72,10.255,7.566599,26.219999,11.47,16.65,18.65,23.27,4.85,32.330002,4.678397
"266",32.98,10.53,35.889999,110.25,7.66,0.07,46.630001,13.23,28.76,97.009438,2.24,3.27,1.58,0.68,4.68,48.110001,66.550003,49.149361,91.111679,161.162659,81.214455,55.344048,11.177282,1.25,37.890865,11.65,10.5,7.418621,26.43,11.47,16.65,18.34,23.280001,5.35,33.07,4.905889
"267",33.619999,10.57,36.200001,113.160004,7.83,0.07,47.939999,13.6,28.68,95.670555,2.2,3.5,1.63,0.7,4.41,48.599998,67.25,49.007854,89.152885,159.483917,79.378105,54.768719,11.989308,1.3,41.776112,11.59,10.86,7.270643,26.25,11.36,16.66,18.469999,23.57,5.53,31.67,4.856433
"268",33.299999,10.62,36.299999,113.169998,7.8,0.07,47.009998,13.35,28.440001,95.939301,2.16,3.39,1.73,0.68,4.21,48.5,67.889999,49.215393,89.427483,159.0401,79.821053,53.740688,12.247243,1.4,41.630421,11.75,10.905,7.349565,26.780001,11.77,16.84,18.059999,23.030001,5.39,33.23,4.856433
"269",32.790001,10.71,36.669998,113.760002,7.25,0.07,46.75,13.52,29.02,91.572495,2.14,3.32,1.77,0.67,4.08,49.240002,69.230003,49.366333,89.729546,155.836914,78.335365,52.033585,12.037074,1.4,40.154026,11.67,10.63,7.014148,25.959999,11.39,16.469999,17.92,23.01,5.42,32.880001,4.905889
"270",31.66,10.29,35.060001,113.580002,7.16,0.07,44.790001,13.14,28.18,91.34565,2.1,3.06,1.9,0.68,3.89,47.619999,68.5,48.800316,88.887444,153.926575,77.717094,52.627773,12.189924,1.8,43.475906,11.65,10.435,7.132531,25.5,11.39,16.15,18.040001,23.15,5.11,32.419998,4.836652
"271",31.530001,10.23,34.150002,113.470001,7.17,0.07,44.279999,13.06,28.459999,93.510559,2.62,2.97,2.03,0.69,3.85,48.09,69.800003,50.017258,88.933205,154.852783,78.169258,53.36343,11.693157,1.8,36.142509,11.65,10.04,7.083205,25.940001,11.77,16.540001,17.959999,22.950001,5.31,33.459999,4.708071
"272",32.290001,10.31,35,115.010002,7.41,0.07,45.75,13.17,29.200001,91.974411,7.94,2.92,2.01,0.69,3.87,47.099998,69.349998,49.53614,88.521309,156.927139,77.523315,53.118214,11.836456,1.8,35.957958,11.72,10.41,8.148645,25.719999,11.4,16.450001,17.969999,23.23,5.47,32.57,4.717961
"273",31.790001,9.95,34.759998,114.790001,7.16,0.07,42.43,12.14,28.799999,93.737404,33.200001,3.05,1.87,0.68,4.11,48.240002,71.339996,51.064392,88.795906,156.058792,77.892426,53.420017,11.70271,1.7,35.414024,11.82,10.53,8.099319,24.940001,11.18,16.24,17.809999,23.07,5.53,31.74,4.668507
"274",30.959999,10.2,34.66,111.489998,7.16,0.07,42.23,11.62,28.389999,94.871643,29.83,3.16,1.9,0.71,4.12,47.720001,72.129997,49.866318,87.908051,147.616669,77.726326,54.598957,11.865115,1.85,35.054642,12.14,10.25,7.971072,24.969999,11.12,15.81,17.719999,22.940001,5.53,31.379999,4.59927
"275",30.889999,10.34,34.439999,112.029999,6.83,0.07,41.439999,11.89,26.309999,104.803635,21.85,3.08,1.9,0.75,4.12,46.07,72.629997,48.819183,86.873718,145.002045,75.797699,52.60891,11.951096,2.2,36.055092,12.45,10.25,8.227567,25.200001,11.08,15.37,17.889999,23.35,5.53,31.870001,4.688288
"276",31.58,10.11,34,111.370003,6.55,0.07,40.779999,11.62,27.030001,107.444427,14.94,3.28,1.94,0.76,4.16,47.790001,73.639999,49.734249,87.816505,147.462296,77.191109,53.589787,12.285457,1.95,35.919106,12.25,10.255,8.188106,25.67,11.47,16.5,17.99,23.58,5.76,32.290001,4.668507
"277",31.4,10.29,34.299999,113.839996,6.61,0.07,42.540001,12.25,27.540001,108.161964,14.4,3.21,2.33,0.75,4.35,47.139999,73.540001,49.83802,86.306221,149.401566,77.652504,52.891857,12.26635,2.05,36.511604,11.66,10.5,8.237432,26.469999,12.56,17.15,18.16,23.559999,5.86,33.73,4.698179
"278",32.720001,10.75,35.759998,115.279999,6.7,0.07,43.439999,12.79,28.559999,108.554001,14.9,3.22,2.24,0.76,4.11,48.630001,75.629997,49.526707,85.354279,148.909531,76.978859,52.769245,11.588071,2.05,34.947796,11.47,10.455,8.247296,27.08,13.04,17.26,18.559999,23.85,6.36,34.400002,4.80698
"279",33.02,10.82,36.419998,118.010002,6.91,0.07,47.41,13.08,28.91,112.341377,16.110001,3.23,2.34,0.76,4.14,47.049999,75.839996,49.61161,84.731865,147.500916,76.969643,53.014462,11.846008,1.9,35.06435,11.55,10.355,8.533387,27.18,13.03,17.280001,18.370001,23.33,6.42,34.330002,4.846543
"280",33.279999,10.76,36.610001,118.160004,6.55,0.07,46.57,13.16,29.620001,109.787209,14.88,3.31,2.33,0.76,4,44.279999,76.400002,49.62104,85.052216,147.549149,76.508247,52.259941,11.568965,1.95,33.218864,11.13,10.1,8.681365,29.34,14,18.299999,18.700001,23.639999,6.47,37.540001,4.658616
"281",34.990002,11.69,39.25,119.230003,6.55,0.07,48.610001,13.77,31.66,111.382957,10.73,3.3,2.4,0.77,3.88,43.34,72.650002,49.083324,84.557938,147.616669,76.028389,52.231651,11.568965,1.75,33.403408,11.29,10.005,8.612308,29.639999,13.73,18.040001,18.66,24.129999,6.9,36.830002,4.80698
"282",35.290001,11.71,38.98,121.949997,7.12,0.07,50.060001,13.89,32.299999,108.070435,10.01,3.18,2.06,0.76,3.48,43.759998,73.089996,48.988991,84.823395,145.330078,76.065308,52.043022,11.693157,1.8,33.947346,11.36,10.05,8.612308,29.09,13.54,17.85,19.469999,25.120001,6.82,36.400002,4.717961
"283",35.25,11.61,38.459999,119.889999,6.83,0.07,49.549999,13.77,31.24,111.662079,9.72,3.18,2.1,0.76,3.46,45.560001,74.68,50.253101,87.42292,147.18251,78.372276,53.514332,11.779136,1.8,34.889519,11.71,10.495,8.464331,28.700001,13.3,17.549999,19.25,24.9,6.89,35.810001,4.787198
"284",34.709999,11.34,37.790001,118.059998,6.8,0.07,49.02,13.33,30.66,113.638222,9.2,3.37,2.09,0.76,3.44,45.349998,74.349998,49.790848,86.6632,145.873672,78.778305,53.048496,11.635838,1.95,35.462593,11.5,9.95,8.306488,28.950001,13.33,17.76,19.389999,24.969999,6.99,36.18,4.797088
"285",34.900002,11.48,37.68,118.400002,6.83,0.07,50.110001,13.52,31.559999,113.536957,8.43,3.3,2.04,0.77,3.51,45.509998,73.059998,49.253128,87.02018,145.514938,78.113892,52.468571,11.559411,1.95,35.735607,12.13,9.905,8.345949,28.02,12.62,17.059999,19.360001,25.059999,6.98,34.400002,4.648725
"286",33.810001,11.13,36.259998,116.379997,6.34,0.07,48.91,13.11,30.76,113.240532,7.64,3.34,2.1,0.77,3.41,45.580002,74.440002,49.347469,88.191788,146.911057,79.442703,53.675953,11.568965,1.95,35.677101,11.61,10.015,8.237432,27.629999,12.6,17.32,18.940001,24.25,7,33.98,4.59927
"287",34.16,11.05,36.189999,117.080002,6.56,0.07,48.049999,13.05,30.5,114.184135,8.01,3.94,2.35,0.76,3.37,44.029999,72.690002,49.130493,87.551064,148.442902,79.018219,53.552364,11.54009,1.75,34.429035,11.15,10.375,8.237432,27.67,12.68,17.190001,19.030001,24.360001,7.18,34.439999,4.559707
"288",34.27,10.98,35.849998,116.82,6.37,0.07,48.110001,13.01,31.049999,114.3274,7.79,3.85,2.17,0.77,3.39,44.23,74.370003,48.715412,87.962967,147.647873,78.870583,53.457291,11.386093,1.85,33.961014,10.99,10.2,8.316354,27.620001,12.5,17.209999,19.65,25.02,7.61,34.049999,4.480579
"289",34.459999,10.82,35.77,116.959999,6.35,0.06,48.59,12.77,30.73,116.864288,7.18,3.72,2.66,0.76,3.67,43.720001,70.050003,48.441833,87.139175,146.726822,80.411629,53.704472,11.135849,1.7,33.414986,10.96,10.34,8.010532,27.27,12.16,16.98,19.77,24.93,7.53,33.040001,4.441015
"290",34.689999,10.56,35.43,115.629997,6.23,0.06,48.32,12.52,30,122.886589,6.88,3.7,2.32,0.76,4.31,43.380001,69.120003,47.300362,86.827965,144.710236,79.728767,52.962933,11.126225,1.75,32.098663,10.77,10.01,8.750422,29.799999,13.44,18.209999,19.49,24.83,8.28,36.32,4.421234
"291",36.91,11.43,37.52,124.199997,6.52,0.06,52.200001,13.35,33.130001,124.356331,7,3.5,2.34,0.75,3.63,44.919998,69.610001,47.847519,86.507599,144.962311,79.710304,53.961159,11.289846,1.55,32.673939,10.84,10.05,8.789882,30.1,13.14,17.99,20.32,25.98,8.12,35.220001,4.549816
"292",37.060001,11.37,37.709999,123.610001,6.53,0.06,52.66,13.31,32.860001,123.336151,6.76,3.63,2.32,0.76,3.72,43.970001,71.339996,48.309765,86.09568,145.117432,79.774902,54.19883,11.251348,1.6,31.786648,11.06,9.97,8.95759,29.950001,12.79,17.700001,20.23,25.73,7.96,34.25,4.450907
"293",36.380001,11.15,36.689999,122.699997,6.19,0.06,51.889999,12.94,32.200001,125.013412,6.31,3.89,2.14,0.75,3.7,42.82,71.339996,47.592808,86.361137,144.710236,80.310127,54.189323,10.856732,1.55,30.889601,10.67,9.87,8.493927,30.82,13.28,18.309999,20.219999,25.870001,7.88,36.220001,4.441015
"294",37.650002,11.6,38.5,131.550003,6.49,0.06,54.759998,13.45,34.18,123.518967,5.88,3.68,2.27,0.73,3.69,42.950001,70.050003,46.715477,86.315369,144.429077,80.28244,53.343208,10.798984,1.65,30.168064,10.56,10.3,8.523522,31.99,13.59,18.49,20.4,26.700001,8.31,37.34,4.520143
"295",38.810001,11.97,40.73,132.990005,7,0.07,55.790001,13.97,34.880001,123.318871,6.02,3.7,2.24,0.73,3.84,42.990002,70.220001,46.46077,86.196381,142.848755,79.913322,52.943916,10.673862,1.8,30.587339,10.52,10.84,8.434736,30.85,13.05,17.879999,20.309999,26.209999,8.08,36,4.401452
"296",37.580002,11.52,38.950001,128.600006,6.52,0.06,53.25,13.44,33.650002,127.500885,5.98,3.64,2.17,0.74,3.72,41.080002,69.779999,44.800446,87.660912,143.86676,79.415024,53.238632,10.789359,1.9,30.723843,10.16,11,8.267027,30.709999,13.1,17.59,20.41,26.719999,8.17,36.009998,4.421234
"297",37.91,11.45,39.150002,128.550003,6.94,0.06,52.639999,13.34,33.599998,132.579559,7.3,3.68,2.05,0.72,3.79,40.610001,68.010002,45.026852,84.429794,142.809982,80.162483,52.649208,11.010728,1.8,31.386879,9.91,10.9,8.42487,31.139999,13.23,17.610001,20.33,26.889999,8.75,36.889999,4.431125
"298",39.169998,11.68,40.470001,132.559998,7.04,0.06,52.790001,13.84,34.459999,129.832733,7.16,3.54,2.07,0.72,4.05,41.869999,68.720001,46.121159,85.99501,144.991409,81.998825,53.143566,10.009753,1.65,28.998003,9.1,10.495,7.724442,31.219999,13.36,17.73,20.35,26.82,8.49,37.400002,4.391562
"299",38.740002,11.75,40.389999,131.639999,7.28,0.06,53.16,13.57,34.389999,119.43821,6.46,3.21,1.94,0.7,4.76,40.290001,64.129997,43.875942,84.091133,144.477554,80.374718,51.489365,10.057877,1.65,28.071709,9.18,10.275,7.241047,31.77,13.61,17.879999,20.85,28.040001,8.26,38.209999,4.361888
"300",39.389999,12.13,40.82,133.649994,7.57,0.06,54.150002,13.84,35.439999,119.51725,6.1,3.12,1.91,0.66,4.39,39.540001,63.990002,43.998581,84.091133,146.309967,79.987144,50.937965,9.807631,1.5,28.276466,9.16,10.35,6.954957,32.540001,13.63,18.370001,22.4,29.5,8.14,37.279999,4.223416
"301",40.5,12.44,41.599998,134.539993,7.65,0.06,54.630001,13.97,35.459999,111.47435,5.53,3.03,1.98,0.66,3.83,40.009998,62.959999,44.338192,82.580833,144.758713,80.586967,52.012245,9.836508,1.6,30.255819,9.52,10.09,7.063474,31.76,13.05,17.540001,23.690001,31.58,8.05,36.029999,4.332216
"302",39.220001,12.25,40.669998,133.839996,7.48,0.06,54.650002,13.54,33.91,115.920677,5.82,3.17,1.95,0.67,4.27,40,62.59,44.989117,83.871445,147.337616,81.408241,50.995003,9.70176,1.55,29.622034,9.49,10.11,6.895766,31.790001,13.01,17.48,22.950001,29.76,8.09,36.450001,4.272871
"303",38.939999,12.25,40.889999,134.320007,7.67,0.06,54.709999,13.77,33.599998,112.136353,5.93,3.06,1.97,0.67,4.15,39.310001,59.529999,44.319328,82.059105,141.762909,81.685074,50.45311,9.932755,1.55,29.592787,9.47,10.065,6.797114,31.700001,12.95,17.280001,22.92,29.32,8.04,36.07,4.134398
"304",38.950001,12.34,40.330002,133.080002,7.42,0.06,56.200001,14.02,34.66,110.664124,6.4,3.02,2.08,0.66,4.01,37.689999,59.439999,44.451401,82.104858,143.575882,82.940063,51.080566,10.125251,1.6,30.538584,9.3,10.305,6.945092,32.82,13.26,17.83,23.219999,30.34,8.14,36.740002,4.203634
"305",40.060001,12.63,41.509998,136.419998,8.06,0.06,58.700001,14.32,34.560001,113.984047,6.5,3.14,2.15,0.67,4.09,36.84,60.459999,44.064617,82.82798,144.45816,83.078484,51.356266,10.154124,1.55,30.363075,9.1,10.395,6.925362,33.509998,13.14,18.08,23.5,31.17,7.98,36.799999,4.282762
"306",40.610001,12.62,42.18,138.470001,7.97,0.06,58,14.33,34.580002,114.161903,6.23,3.27,2.05,0.66,4.19,35.799999,61.439999,44.564606,83.212418,145.505249,83.973595,52.554138,10.202248,1.55,30.265572,9.15,10.545,6.925362,34.57,13.8,18.549999,23.809999,30.940001,8,38.299999,4.26298
"307",42.099998,13,43.119999,142.210007,8.32,0.06,61.509998,14.89,35.220001,110.792572,8.51,3.07,2.07,0.66,4.23,35.939999,62.200001,44.28159,82.178093,146.358444,82.912384,52.411533,9.961629,1.55,29.436777,9.41,10.325,6.994418,33.959999,13.63,18.1,24,31.120001,7.8,38.349998,4.223416
"308",40.400002,12.91,42.150002,138.509995,8.04,0.06,60.950001,14.72,34.509998,109.023926,10.7,3.05,2.15,0.66,4.62,38.18,61.68,44.168388,82.040794,147.822388,83.9459,53.181591,10.086751,1.5,30.119312,9.79,10.56,7.181856,32.84,13.19,17.700001,23.24,30.58,7.42,36.970001,4.094834
"309",39.830002,12.65,41.040001,134.5,7.57,0.06,59.439999,14.17,33.75,105.565659,12.11,3.18,2.07,0.66,4.74,39.759998,62.169998,43.847645,82.480148,149.470566,83.918221,53.666447,9.913505,1.45,30.470331,9.51,10.43,7.014148,29.82,12.21,16.23,22.49,29.200001,7.15,33.790001,4.005816
"310",37.52,11.54,37.639999,126.339996,6.86,0.06,56.330002,13.11,31.540001,108.767029,10.49,3.03,2.16,0.66,4.44,38.16,62.189999,43.300495,81.546516,146.571671,82.589409,53.153072,9.855756,1.4,30.64584,9.37,10.415,6.994418,30.219999,12.34,16.549999,21.77,27.65,6.86,34.07,4.005816
"311",38.119999,11.8,37.880001,126.879997,6.67,0.06,55.139999,13.22,31.09,110.476379,10.04,2.98,2.14,0.67,4.43,37.470001,62.049999,42.838245,81.098007,145.291946,82.054184,52.706245,9.509266,1.25,30.236319,8.76,10.245,6.688597,29.559999,11.93,16.08,21.120001,26.950001,6.63,33.080002,4.035489
"312",37.549999,11.5,36.860001,125.480003,6.47,0.06,54.32,12.81,29.48,105.842346,8.93,2.7,2.17,0.66,4.03,36.18,60.939999,42.262791,79.76162,145.243469,80.697693,52.915398,9.441894,1.4,29.680538,8.74,10.25,6.530754,29.01,11.77,15.71,20.6,26.01,6.9,32.740002,4.183853
"313",36.860001,11.3,35.700001,121.5,6.57,0.06,54.439999,12.4,29.15,106.929207,8.77,2.74,2.32,0.68,3.83,35.459999,62.27,42.385429,78.635788,144.273956,79.636497,51.498871,9.557389,1.35,30.743343,8.68,10.31,6.402506,29.780001,12.29,16.200001,20.469999,25.65,6.92,34.200001,4.154179
"314",37.099998,11.53,36.700001,123.760002,6.45,0.06,55.970001,12.8,29.59,110.940781,9.32,2.88,2.22,0.66,4.1,36.220001,61.610001,42.526936,78.928688,145.679749,80.383949,52.772797,9.826882,1.45,30.831099,8.96,10.405,6.59981,31.34,12.76,16.530001,21.59,27.200001,6.99,35.939999,4.104725
"315",38.240002,11.95,37.540001,127.110001,6.24,0.06,53.720001,13.38,31.209999,113.588821,9.31,3.02,2.2,0.69,4.21,37.669998,63,43.857079,79.889778,143.585617,80.328583,52.050274,10.00013,1.4,31.201618,9.25,11.39,6.461698,30.610001,12.25,16.02,21.280001,26.73,6.9,34.509998,4.065162
"316",37.610001,11.42,36.669998,121.089996,5.86,0.06,50.400002,12.86,29.82,112.729187,9,3.07,2.14,0.68,4.44,37.610001,63.330002,44.545738,79.532791,141.801651,80.319351,52.392521,9.875006,1.35,30.675089,9.1,10.98,6.284124,30.58,12.29,16.1,21.6,27.190001,7.21,34.75,4.05527
"317",37.5,11.33,36.630001,119.800003,6.1,0.06,50.34,12.89,29.860001,114.42868,8.82,2.95,2.14,0.68,4.56,37.740002,63.029999,44.479702,80.173515,143.508041,80.245522,52.097805,9.913505,1.35,31.026106,9.16,10.93,6.234799,31.1,12.58,16.379999,21.91,27.57,7.52,35.18,4.084943
"318",37.93,11.46,36.91,118.18,6.37,0.06,51.25,13.08,30.76,115.396996,8.82,2.88,2.17,0.7,4.66,38.060001,62.970001,44.649506,79.76162,139.891708,80.55928,51.622459,9.961629,1.3,30.402077,8.91,10.555,6.185472,31.75,13,16.709999,21.639999,27.219999,7.55,36.009998,4.094834
"319",38.759998,11.77,37.52,119.650002,6.21,0.06,49.689999,13.43,31.709999,111.671959,8.76,2.77,2.17,0.7,4.44,37.52,62.57,44.592903,78.828011,140.783707,80.762291,51.54641,10.385118,1.3,31.445381,9.49,10.85,6.31372,32,13.12,16.379999,21.57,27.07,7.79,36.200001,4.094834
"320",38.490002,11.76,37.57,117.660004,6.37,0.06,50.459999,13.33,31.559999,115.110451,9.03,2.84,2.15,0.7,4.52,37.970001,63.549999,45.498535,80.484749,142.160385,81.454376,51.803093,10.125251,1.3,31.201618,9.25,10.75,6.520889,31.059999,12.53,15.75,21.690001,27.620001,7.74,34.880001,4.203634
"321",37.580002,11.51,36.09,112.730003,6.79,0.06,52.169998,12.93,30.629999,111.810295,8.75,2.78,2.15,0.7,4.38,38.049999,63.549999,44.300461,78.617462,139.736603,79.774902,51.06155,10.60649,1.3,31.884153,9.41,10.755,6.718193,32.150002,13.07,16.549999,21.98,27.6,7.76,36.380001,4.193743
"322",38.59,12.29,37.02,116.330002,6.52,0.062,51.959999,13.25,31.450001,113.707397,8.98,2.825,2.2,0.71,4.46,38.779999,63.599998,44.555168,79.697548,144.419403,79.304291,50.89043,10.558364,1.5,31.377129,9.54,11.085,6.876036,32.68,13.16,17.040001,22.709999,28.379999,7.86,37,4.272871
"323",38.990002,12.75,38.630001,121.779999,6.68,0.062,52.68,13.66,31.5,113.598709,8.86,2.88,2.19,0.71,4.42,39.290001,64.370003,44.489132,79.944702,148.820999,80.780746,51.422821,10.481368,1.65,33.180973,9.84,11.09,7.043744,32.810001,13.2,17.27,22.07,27.950001,8.04,37.119999,4.272871
"324",39.73,12.74,38.689999,124.410004,7,0.062,52.889999,13.71,31.790001,115.574852,10.01,2.87,2.17,0.7,4.56,39.380001,64.669998,45.130623,80.274216,152.097961,81.565109,52.021755,10.635364,1.9,33.473488,10.15,11.36,7.260778,32.639999,12.92,16.700001,21.870001,27.51,8.25,36.380001,4.322325
"325",39.189999,12.37,38.41,127.949997,7.12,0.062,51.950001,13.17,31.1,122.916222,9.58,2.78,2.31,0.84,4.74,39.91,65.339996,45.960785,80.841713,149.780853,81.417473,52.544632,10.433243,1.7,33.073711,10.19,11.155,7.181856,31.77,12.22,16.200001,21.84,27.27,8.25,35.259998,4.144289
"326",39.130001,12.14,38,127.580002,6.9,0.062,51.57,12.97,30.34,119.655571,9.69,2.7,2.19,0.77,4.84,39.720001,64.339996,45.592873,80.393211,145.505249,80.679237,51.793583,10.452492,1.7,32.644691,10.16,11.155,7.231182,31.76,12.36,16.440001,21.120001,26.91,8.27,35.610001,4.203634
"327",39.25,12.3,38.549999,128.970001,7.04,0.062,51.779999,13.01,30.65,119.744514,9.57,2.66,2.2,0.77,4.62,38.540001,63.139999,45.347599,79.855087,143.934616,80.679237,50.567192,10.683488,1.65,32.586189,10.2,11.11,7.31997,31.34,12.23,16.1,20.57,26.629999,8.35,34.25,4.124507
"328",38.799999,12.31,38.029999,130.289993,7.01,0.062,51.48,12.79,30.610001,119.270248,9.33,2.61,2.07,0.76,4.68,38.529999,63.43,44.375931,79.075745,142.305832,78.796753,49.958755,10.471741,1.6,32.264427,10.08,11.12,7.231182,31.469999,12.46,16.18,20.969999,26.9,8.32,34.16,4.065162
"329",39.68,12.24,39.349998,130.089996,6.79,0.062,51.07,13.33,30.49,117.600388,8.97,2.56,2.2,1.1,4.87,38.349998,63.09,46.045689,80.040634,141.665955,79.534988,50.415081,10.981854,1.65,32.683693,10.1,11.005,7.211452,31.5,12.56,16.4,20.889999,26.93,8.57,35.5,4.04538
"330",39.849998,12.26,39.580002,132.559998,7.17,0.062,51.009998,13.89,30.65,114.596664,8.88,2.54,2.13,1.08,4.63,38.310001,63.75,46.696609,78.222176,138.447144,79.165871,49.854176,11.203225,1.65,32.664196,10.04,11.1,7.221317,31.98,12.8,17.110001,20.940001,27.27,8.63,36.060001,4.04538
"331",40.16,12.3,39.93,134.419998,7.04,0.062,52.07,14.23,31.049999,116.108414,8.91,2.48,2.28,0.97,4.47,38.529999,63.799999,48.234295,78.166512,139.213074,79.073593,49.616505,11.694086,1.8,32.098663,10.23,11,6.994418,31.5,12.75,16.41,21.52,27.790001,8.63,35.540001,4.005816
"332",39.84,11.93,39.689999,132.479996,6.92,0.0501,52.099998,13.95,30.469999,115.476044,8.7,2.5,2.24,0.96,4.29,38.23,63.09,46.856979,76.904701,137.002563,77.643265,49.027081,11.828834,1.8,32.079166,10.39,11.01,7.07334,33.720001,13.15,17.959999,21.290001,28.33,9.14,37.240002,4.084943
"333",41.93,13,40.59,141.039993,7.07,0.041,55.84,16.4,32.889999,114.369408,8.48,2.48,2.15,1,4.36,38.790001,63.599998,46.696609,78.222176,137.332214,77.892426,49.397846,11.953956,1.7,30.879852,10.18,11,7.07334,34,12.6,18.58,21.860001,29.08,9.08,38.009998,4.075052
"334",42.790001,13.43,41.57,142.279999,7.06,0.041,56.759998,15.47,33.740002,113.66787,8.47,2.55,2.16,1.04,4.39,39.610001,63.73,47.26263,78.250008,138.039948,77.910881,49.435879,11.55934,1.6,30.675089,9.9,11.335,6.718193,31.93,11.8,17.129999,21.370001,28.77,8.63,35.34,4.025598
"335",41.099998,12.56,38.580002,136.009995,6.75,0.041,54.25,14.58,31.52,113.677757,7.88,2.44,2.14,0.96,4.2,40.290001,62.470001,46.073986,77.860336,137.380692,77.680183,50.45311,11.097351,1.8,30.509335,9.74,11.025,6.589945,30.709999,11.23,16.530001,21.200001,27.57,8.16,34.169998,4.025598
"336",39.93,11.88,37.470001,132.289993,6.53,0.041,52.700001,14.67,29.719999,115.209259,7.68,2.42,2.19,0.96,4.2,40.259998,62.16,46.46077,76.737709,127.879417,74.699577,49.892204,10.490991,1.6,28.861498,9.44,10.275,7.083205,29.65,10.95,15.56,20.1,26.08,7.54,32.599998,3.956362
"337",38.139999,11.11,35.709999,123.900002,5.9,0.041,49.52,13.17,27.799999,109.873665,7.21,2.21,2.1,0.88,3.91,38.5,59.919998,44.574039,74.678001,127.307388,72.309563,48.466167,10.567989,1.6,28.422724,9.37,10.375,7.024014,30.76,11.16,17.040001,20.290001,26.25,7.62,33.57,3.995925
"338",39.57,11.56,36.779999,137.570007,5.78,0.041,50.57,13.97,29.16,113.944542,7.41,2.4,2.07,0.86,4.05,38.560001,60.830002,44.291027,74.845009,128.509598,72.041954,48.551731,10.288872,1.9,28.266714,9.13,9.255,6.649136,30.639999,11.28,17.57,19.65,26.82,7.88,33.860001,3.976143
"339",39.529999,11.97,37.889999,134.759995,5.47,0.041,49.279999,13.85,29.030001,107.561577,6.92,2.31,2.07,0.78,3.94,37.060001,60.02,43.866512,78.955132,126.483322,72.051186,47.686607,10.885608,1.8,27.350168,9.56,9.375,6.806979,30.219999,11.19,17.6,19.690001,26.41,7.96,33.779999,3.995925
"340",38.400002,12,38.27,131.380005,5.44,0.041,47.82,13.66,28.76,107.472649,6.96,2.38,2.03,0.8,3.82,37.77,61.18,44.177822,81.877678,127.617676,73.610687,48.12392,10.75086,1.8,27.974201,10.16,9.47,7.112801,30.9,11.25,17.700001,20.040001,27.42,8.11,34.02,4.05527
